,location_name,date,deaths_midlower,deaths_mean,deaths_lower,deaths_upper,projected_infections
122,Rhode Island,5/3/2020,11.626,23.252,0,140,721.0816846
123,Rhode Island,5/4/2020,11.234,22.468,0,147,696.7685915
124,Rhode Island,5/5/2020,10.3655,20.731,0,126.1,642.9014451
125,Rhode Island,5/6/2020,10.2865,20.573,0,138.025,638.0016126
126,Rhode Island,5/7/2020,9.319,18.638,0,117.125,577.9941698
127,Rhode Island,5/8/2020,8.9515,17.903,0,117.025,555.200645
128,Rhode Island,5/9/2020,8.1995,16.399,0,118.025,508.5592011
129,Rhode Island,5/10/2020,7.275,14.55,0,98.075,451.2187558
130,Rhode Island,5/11/2020,6.88,13.76,0,97.1,426.7195931
131,Rhode Island,5/12/2020,6.023,12.046,0,79,373.5657136
132,Rhode Island,5/13/2020,5.5155,11.031,0,70.05,342.0889413
133,Rhode Island,5/14/2020,4.582,9.164,0,59.05,284.1902872
134,Rhode Island,5/15/2020,3.8425,7.685,0,48.05,238.3241332
135,Rhode Island,5/16/2020,3.455,6.91,0,44.025,214.2901445
136,Rhode Island,5/17/2020,2.9185,5.837,0,43,181.0146995
137,Rhode Island,5/18/2020,2.553,5.106,0,32,158.3452211
138,Rhode Island,5/19/2020,2.261,4.522,0,32.025,140.2344477
139,Rhode Island,5/20/2020,1.8555,3.711,0,27,115.0840414
140,Rhode Island,5/21/2020,1.637,3.274,0,23,101.531973
141,Rhode Island,5/22/2020,1.2565,2.513,0,17,77.93214662
142,Rhode Island,5/23/2020,1.095,2.19,0,15.025,67.91540036
143,Rhode Island,5/24/2020,0.8905,1.781,0,13,55.23165664
144,Rhode Island,5/25/2020,0.7285,1.457,0,10,45.18389878
145,Rhode Island,5/26/2020,0.5705,1.141,0,8,35.3842337
146,Rhode Island,5/27/2020,0.4745,0.949,0,6,29.43000682
147,Rhode Island,5/28/2020,0.422,0.844,0,6,26.173789
148,Rhode Island,5/29/2020,0.32,0.64,0,4,19.84742294
149,Rhode Island,5/30/2020,0.2475,0.495,0,3,15.35074118
150,Rhode Island,5/31/2020,0.1975,0.395,0,3,12.24958134
151,Rhode Island,6/1/2020,0.1505,0.301,0,2,9.3344911
152,Rhode Island,6/2/2020,0.114,0.228,0,2,7.070644421
153,Rhode Island,6/3/2020,0.076,0.152,0,1,4.713762947
154,Rhode Island,6/4/2020,0.0405,0.081,0,1,2.511939465
155,Rhode Island,6/5/2020,0.0315,0.063,0,1,1.953730695
156,Rhode Island,6/6/2020,0.012,0.024,0,0,0.74427836
157,Rhode Island,6/7/2020,0.009,0.018,0,0,0.55820877
158,Rhode Island,6/8/2020,0.004,0.008,0,0,0.248092787
159,Rhode Island,6/9/2020,0.001,0.002,0,0,0.062023197
160,Rhode Island,6/10/2020,0.001,0.002,0,0,0.062023197
161,Rhode Island,6/11/2020,0,0,0,0,0
162,Rhode Island,6/12/2020,0,0,0,0,0
163,Rhode Island,6/13/2020,0,0,0,0,0
164,Rhode Island,6/14/2020,0,0,0,0,0
165,Rhode Island,6/15/2020,0,0,0,0,0
166,Rhode Island,6/16/2020,0,0,0,0,0
167,Rhode Island,6/17/2020,0,0,0,0,0
168,Rhode Island,6/18/2020,0,0,0,0,0
169,Rhode Island,6/19/2020,0,0,0,0,0
170,Rhode Island,6/20/2020,0,0,0,0,0
171,Rhode Island,6/21/2020,0,0,0,0,0
172,Rhode Island,6/22/2020,0,0,0,0,0
173,Rhode Island,6/23/2020,0,0,0,0,0
174,Rhode Island,6/24/2020,0,0,0,0,0
175,Rhode Island,6/25/2020,0,0,0,0,0
176,Rhode Island,6/26/2020,0,0,0,0,0
177,Rhode Island,6/27/2020,0,0,0,0,0
178,Rhode Island,6/28/2020,0,0,0,0,0
179,Rhode Island,6/29/2020,0,0,0,0,0
180,Rhode Island,6/30/2020,0,0,0,0,0
181,Rhode Island,7/1/2020,0,0,0,0,0
182,Rhode Island,7/2/2020,0,0,0,0,0
183,Rhode Island,7/3/2020,0,0,0,0,0
184,Rhode Island,7/4/2020,0,0,0,0,0
185,Rhode Island,7/5/2020,0,0,0,0,0
186,Rhode Island,7/6/2020,0,0,0,0,0
187,Rhode Island,7/7/2020,0,0,0,0,0
188,Rhode Island,7/8/2020,0,0,0,0,0
189,Rhode Island,7/9/2020,0,0,0,0,0
190,Rhode Island,7/10/2020,0,0,0,0,0
191,Rhode Island,7/11/2020,0,0,0,0,0
192,Rhode Island,7/12/2020,0,0,0,0,0
193,Rhode Island,7/13/2020,0,0,0,0,0
194,Rhode Island,7/14/2020,0,0,0,0,0
195,Rhode Island,7/15/2020,0,0,0,0,0
196,Rhode Island,7/16/2020,0,0,0,0,0
197,Rhode Island,7/17/2020,0,0,0,0,0
198,Rhode Island,7/18/2020,0,0,0,0,0
199,Rhode Island,7/19/2020,0,0,0,0,0
200,Rhode Island,7/20/2020,0,0,0,0,0
201,Rhode Island,7/21/2020,0,0,0,0,0
202,Rhode Island,7/22/2020,0,0,0,0,0
203,Rhode Island,7/23/2020,0,0,0,0,0
204,Rhode Island,7/24/2020,0,0,0,0,0
205,Rhode Island,7/25/2020,0,0,0,0,0
206,Rhode Island,7/26/2020,0,0,0,0,0
207,Rhode Island,7/27/2020,0,0,0,0,0
208,Rhode Island,7/28/2020,0,0,0,0,0
209,Rhode Island,7/29/2020,0,0,0,0,0
210,Rhode Island,7/30/2020,0,0,0,0,0
211,Rhode Island,7/31/2020,0,0,0,0,0
212,Rhode Island,8/1/2020,0,0,0,0,0
213,Rhode Island,8/2/2020,0,0,0,0,0
214,Rhode Island,8/3/2020,0,0,0,0,0
215,Rhode Island,8/4/2020,0,0,0,0,0
1,Pennsylvania,1/3/2020,0,0,0,0,0
2,Pennsylvania,1/4/2020,0,0,0,0,0
3,Pennsylvania,1/5/2020,0,0,0,0,0
4,Pennsylvania,1/6/2020,0,0,0,0,0
5,Pennsylvania,1/7/2020,0,0,0,0,0
6,Pennsylvania,1/8/2020,0,0,0,0,0
7,Pennsylvania,1/9/2020,0,0,0,0,0
8,Pennsylvania,1/10/2020,0,0,0,0,0
9,Pennsylvania,1/11/2020,0,0,0,0,0
10,Pennsylvania,1/12/2020,0,0,0,0,0
11,Pennsylvania,1/13/2020,0,0,0,0,0
12,Pennsylvania,1/14/2020,0,0,0,0,0
13,Pennsylvania,1/15/2020,0,0,0,0,0
14,Pennsylvania,1/16/2020,0,0,0,0,0
15,Pennsylvania,1/17/2020,0,0,0,0,0
16,Pennsylvania,1/18/2020,0,0,0,0,0
17,Pennsylvania,1/19/2020,0,0,0,0,0
18,Pennsylvania,1/20/2020,0,0,0,0,0
19,Pennsylvania,1/21/2020,0,0,0,0,0
20,Pennsylvania,1/22/2020,0,0,0,0,0
21,Pennsylvania,1/23/2020,0,0,0,0,0
22,Pennsylvania,1/24/2020,0,0,0,0,0
23,Pennsylvania,1/25/2020,0,0,0,0,0
24,Pennsylvania,1/26/2020,0,0,0,0,0
25,Pennsylvania,1/27/2020,0,0,0,0,0
26,Pennsylvania,1/28/2020,0,0,0,0,0
27,Pennsylvania,1/29/2020,0,0,0,0,0
28,Pennsylvania,1/30/2020,0,0,0,0,0
29,Pennsylvania,1/31/2020,0,0,0,0,0
30,Pennsylvania,2/1/2020,0,0,0,0,0
31,Pennsylvania,2/2/2020,0,0,0,0,0
32,Pennsylvania,2/3/2020,0,0,0,0,0
33,Pennsylvania,2/4/2020,0,0,0,0,0
34,Pennsylvania,2/5/2020,0,0,0,0,0
35,Pennsylvania,2/6/2020,0,0,0,0,0
36,Pennsylvania,2/7/2020,0,0,0,0,0
37,Pennsylvania,2/8/2020,0,0,0,0,0
38,Pennsylvania,2/9/2020,0,0,0,0,0
39,Pennsylvania,2/10/2020,0,0,0,0,0
40,Pennsylvania,2/11/2020,0,0,0,0,0
41,Pennsylvania,2/12/2020,0,0,0,0,0
42,Pennsylvania,2/13/2020,0,0,0,0,0
43,Pennsylvania,2/14/2020,0,0,0,0,0
44,Pennsylvania,2/15/2020,0,0,0,0,0
45,Pennsylvania,2/16/2020,0,0,0,0,0
46,Pennsylvania,2/17/2020,0,0,0,0,0
47,Pennsylvania,2/18/2020,0,0,0,0,0
48,Pennsylvania,2/19/2020,0,0,0,0,0
49,Pennsylvania,2/20/2020,0,0,0,0,0
50,Pennsylvania,2/21/2020,0,0,0,0,0
51,Pennsylvania,2/22/2020,0,0,0,0,0
52,Pennsylvania,2/23/2020,0,0,0,0,0
53,Pennsylvania,2/24/2020,0,0,0,0,0
54,Pennsylvania,2/25/2020,0,0,0,0,0
55,Pennsylvania,2/26/2020,0,0,0,0,0
56,Pennsylvania,2/27/2020,0,0,0,0,0
57,Pennsylvania,2/28/2020,0,0,0,0,0
58,Pennsylvania,2/29/2020,0,0,0,0,0
59,Pennsylvania,3/1/2020,0,0,0,0,0
60,Pennsylvania,3/2/2020,0,0,0,0,0
61,Pennsylvania,3/3/2020,0,0,0,0,0
62,Pennsylvania,3/4/2020,0,0,0,0,0
63,Pennsylvania,3/5/2020,0,0,0,0,0
64,Pennsylvania,3/6/2020,0,0,0,0,0
65,Pennsylvania,3/7/2020,0,0,0,0,0
66,Pennsylvania,3/8/2020,0,0,0,0,0
67,Pennsylvania,3/9/2020,0,0,0,0,0
68,Pennsylvania,3/10/2020,0,0,0,0,0
69,Pennsylvania,3/11/2020,0,0,0,0,0
70,Pennsylvania,3/12/2020,0,0,0,0,0
71,Pennsylvania,3/13/2020,0,0,0,0,0
72,Pennsylvania,3/14/2020,0,0,0,0,0
73,Pennsylvania,3/15/2020,0,0,0,0,0
74,Pennsylvania,3/16/2020,0,0,0,0,0
75,Pennsylvania,3/17/2020,0,0,0,0,0
76,Pennsylvania,3/18/2020,0,0,0,0,0
77,Pennsylvania,3/19/2020,1,1,1,1,31.01159834
78,Pennsylvania,3/20/2020,0,0,0,0,0
79,Pennsylvania,3/21/2020,1,1,1,1,31.01159834
80,Pennsylvania,3/22/2020,2,2,2,2,62.02319668
81,Pennsylvania,3/23/2020,2,2,2,2,62.02319668
82,Pennsylvania,3/24/2020,2,2,2,2,62.02319668
83,Pennsylvania,3/25/2020,7,7,7,7,217.0811884
84,Pennsylvania,3/26/2020,3,3,3,3,93.03479501
85,Pennsylvania,3/27/2020,4,4,4,4,124.0463934
86,Pennsylvania,3/28/2020,12,12,12,12,372.1391801
87,Pennsylvania,3/29/2020,7,7,7,7,217.0811884
88,Pennsylvania,3/30/2020,9,9,9,9,279.104385
89,Pennsylvania,3/31/2020,13,13,13,13,403.1507784
90,Pennsylvania,4/1/2020,11,11,11,11,341.1275817
91,Pennsylvania,4/2/2020,16,16,16,16,496.1855734
92,Pennsylvania,4/3/2020,12,12,12,12,372.1391801
93,Pennsylvania,4/4/2020,34,34,34,34,1054.394343
94,Pennsylvania,4/5/2020,15,15,15,15,465.1739751
95,Pennsylvania,4/6/2020,28,28,28,28,868.3247535
96,Pennsylvania,4/7/2020,68,68,68,68,2108.788687
97,Pennsylvania,4/8/2020,14.6995,25.399,4,67,787.6635862
98,Pennsylvania,4/9/2020,22.309,33.618,11,79.025,1042.547913
99,Pennsylvania,4/10/2020,23.251,35.502,11,83.025,1100.973764
100,Pennsylvania,4/11/2020,24.631,37.262,12,86,1155.554177
101,Pennsylvania,4/12/2020,25.0885,38.177,12,91.1,1183.92979
102,Pennsylvania,4/13/2020,25.9175,38.835,13,94,1204.335421
103,Pennsylvania,4/14/2020,25.648,38.296,13,91,1187.62017
104,Pennsylvania,4/15/2020,26.32,39.64,13,91.075,1229.299758
105,Pennsylvania,4/16/2020,25.6585,38.317,13,93.025,1188.271414
106,Pennsylvania,4/17/2020,25.145,37.29,13,88,1156.422502
107,Pennsylvania,4/18/2020,24.1425,36.285,12,87.025,1125.255846
108,Pennsylvania,4/19/2020,22.741,34.482,11,83,1069.341934
109,Pennsylvania,4/20/2020,21.929,32.858,11,80.025,1018.979098
110,Pennsylvania,4/21/2020,20.45,30.9,10,74.025,958.2583886
111,Pennsylvania,4/22/2020,18.311,28.622,8,72.025,887.6139676
112,Pennsylvania,4/23/2020,17.2305,26.461,8,65,820.5979036
113,Pennsylvania,4/24/2020,15.6015,24.203,7,62.025,750.5737146
114,Pennsylvania,4/25/2020,13.811,21.647,5.975,61,671.3080692
115,Pennsylvania,4/26/2020,12.1555,19.311,5,57,598.8649755
116,Pennsylvania,4/27/2020,10.689,17.378,4,51.05,538.9195559
117,Pennsylvania,4/28/2020,9.071,15.142,3,46,469.577622
118,Pennsylvania,4/29/2020,7.439,12.878,2,41.025,399.3673634
119,Pennsylvania,4/30/2020,6.526,11.052,2,36,342.7401848
120,Pennsylvania,5/1/2020,5.202,9.404,1,30,291.6330708
121,Pennsylvania,5/2/2020,4.4525,7.905,1,27,245.1466849
122,Pennsylvania,5/3/2020,3.7695,6.539,1,24,202.7848415
123,Pennsylvania,5/4/2020,3.1665,5.333,1,18.025,165.3848539
124,Pennsylvania,5/5/2020,2.154,4.308,0,16,133.5979656
125,Pennsylvania,5/6/2020,1.763,3.526,0,13,109.3468957
126,Pennsylvania,5/7/2020,1.3945,2.789,0,11,86.49134776
127,Pennsylvania,5/8/2020,1.093,2.186,0,9,67.79135397
128,Pennsylvania,5/9/2020,0.834,1.668,0,7,51.72734603
129,Pennsylvania,5/10/2020,0.642,1.284,0,6,39.81889227
130,Pennsylvania,5/11/2020,0.489,0.978,0,4.025,30.32934317
131,Pennsylvania,5/12/2020,0.377,0.754,0,3,23.38274515
132,Pennsylvania,5/13/2020,0.277,0.554,0,3,17.18042548
133,Pennsylvania,5/14/2020,0.1935,0.387,0,2,12.00148856
134,Pennsylvania,5/15/2020,0.1365,0.273,0,1,8.466166346
135,Pennsylvania,5/16/2020,0.0945,0.189,0,1,5.861192086
136,Pennsylvania,5/17/2020,0.0535,0.107,0,1,3.318241022
137,Pennsylvania,5/18/2020,0.0235,0.047,0,1,1.457545122
138,Pennsylvania,5/19/2020,0.0055,0.011,0,0,0.341127582
139,Pennsylvania,5/20/2020,0.003,0.006,0,0,0.18606959
140,Pennsylvania,5/21/2020,0,0,0,0,0
141,Pennsylvania,5/22/2020,0,0,0,0,0
142,Pennsylvania,5/23/2020,0,0,0,0,0
143,Pennsylvania,5/24/2020,0,0,0,0,0
144,Pennsylvania,5/25/2020,0,0,0,0,0
145,Pennsylvania,5/26/2020,0,0,0,0,0
146,Pennsylvania,5/27/2020,0,0,0,0,0
147,Pennsylvania,5/28/2020,0,0,0,0,0
148,Pennsylvania,5/29/2020,0,0,0,0,0
149,Pennsylvania,5/30/2020,0,0,0,0,0
150,Pennsylvania,5/31/2020,0,0,0,0,0
151,Pennsylvania,6/1/2020,0,0,0,0,0
152,Pennsylvania,6/2/2020,0,0,0,0,0
153,Pennsylvania,6/3/2020,0,0,0,0,0
154,Pennsylvania,6/4/2020,0,0,0,0,0
155,Pennsylvania,6/5/2020,0,0,0,0,0
156,Pennsylvania,6/6/2020,0,0,0,0,0
157,Pennsylvania,6/7/2020,0,0,0,0,0
158,Pennsylvania,6/8/2020,0,0,0,0,0
159,Pennsylvania,6/9/2020,0,0,0,0,0
160,Pennsylvania,6/10/2020,0,0,0,0,0
161,Pennsylvania,6/11/2020,0,0,0,0,0
162,Pennsylvania,6/12/2020,0,0,0,0,0
163,Pennsylvania,6/13/2020,0,0,0,0,0
164,Pennsylvania,6/14/2020,0,0,0,0,0
165,Pennsylvania,6/15/2020,0,0,0,0,0
166,Pennsylvania,6/16/2020,0,0,0,0,0
167,Pennsylvania,6/17/2020,0,0,0,0,0
168,Pennsylvania,6/18/2020,0,0,0,0,0
169,Pennsylvania,6/19/2020,0,0,0,0,0
170,Pennsylvania,6/20/2020,0,0,0,0,0
171,Pennsylvania,6/21/2020,0,0,0,0,0
172,Pennsylvania,6/22/2020,0,0,0,0,0
173,Pennsylvania,6/23/2020,0,0,0,0,0
174,Pennsylvania,6/24/2020,0,0,0,0,0
175,Pennsylvania,6/25/2020,0,0,0,0,0
176,Pennsylvania,6/26/2020,0,0,0,0,0
177,Pennsylvania,6/27/2020,0,0,0,0,0
178,Pennsylvania,6/28/2020,0,0,0,0,0
179,Pennsylvania,6/29/2020,0,0,0,0,0
180,Pennsylvania,6/30/2020,0,0,0,0,0
181,Pennsylvania,7/1/2020,0,0,0,0,0
182,Pennsylvania,7/2/2020,0,0,0,0,0
183,Pennsylvania,7/3/2020,0,0,0,0,0
184,Pennsylvania,7/4/2020,0,0,0,0,0
185,Pennsylvania,7/5/2020,0,0,0,0,0
186,Pennsylvania,7/6/2020,0,0,0,0,0
187,Pennsylvania,7/7/2020,0,0,0,0,0
188,Pennsylvania,7/8/2020,0,0,0,0,0
189,Pennsylvania,7/9/2020,0,0,0,0,0
190,Pennsylvania,7/10/2020,0,0,0,0,0
191,Pennsylvania,7/11/2020,0,0,0,0,0
192,Pennsylvania,7/12/2020,0,0,0,0,0
193,Pennsylvania,7/13/2020,0,0,0,0,0
194,Pennsylvania,7/14/2020,0,0,0,0,0
195,Pennsylvania,7/15/2020,0,0,0,0,0
196,Pennsylvania,7/16/2020,0,0,0,0,0
197,Pennsylvania,7/17/2020,0,0,0,0,0
198,Pennsylvania,7/18/2020,0,0,0,0,0
199,Pennsylvania,7/19/2020,0,0,0,0,0
200,Pennsylvania,7/20/2020,0,0,0,0,0
201,Pennsylvania,7/21/2020,0,0,0,0,0
202,Pennsylvania,7/22/2020,0,0,0,0,0
203,Pennsylvania,7/23/2020,0,0,0,0,0
204,Pennsylvania,7/24/2020,0,0,0,0,0
205,Pennsylvania,7/25/2020,0,0,0,0,0
206,Pennsylvania,7/26/2020,0,0,0,0,0
207,Pennsylvania,7/27/2020,0,0,0,0,0
208,Pennsylvania,7/28/2020,0,0,0,0,0
209,Pennsylvania,7/29/2020,0,0,0,0,0
210,Pennsylvania,7/30/2020,0,0,0,0,0
211,Pennsylvania,7/31/2020,0,0,0,0,0
212,Pennsylvania,8/1/2020,0,0,0,0,0
213,Pennsylvania,8/2/2020,0,0,0,0,0
214,Pennsylvania,8/3/2020,0,0,0,0,0
215,Pennsylvania,8/4/2020,0,0,0,0,0
1,Oregon,1/3/2020,0,0,0,0,0
2,Oregon,1/4/2020,0,0,0,0,0
3,Oregon,1/5/2020,0,0,0,0,0
4,Oregon,1/6/2020,0,0,0,0,0
5,Oregon,1/7/2020,0,0,0,0,0
6,Oregon,1/8/2020,0,0,0,0,0
7,Oregon,1/9/2020,0,0,0,0,0
8,Oregon,1/10/2020,0,0,0,0,0
9,Oregon,1/11/2020,0,0,0,0,0
10,Oregon,1/12/2020,0,0,0,0,0
11,Oregon,1/13/2020,0,0,0,0,0
12,Oregon,1/14/2020,0,0,0,0,0
13,Oregon,1/15/2020,0,0,0,0,0
14,Oregon,1/16/2020,0,0,0,0,0
15,Oregon,1/17/2020,0,0,0,0,0
16,Oregon,1/18/2020,0,0,0,0,0
17,Oregon,1/19/2020,0,0,0,0,0
18,Oregon,1/20/2020,0,0,0,0,0
19,Oregon,1/21/2020,0,0,0,0,0
20,Oregon,1/22/2020,0,0,0,0,0
21,Oregon,1/23/2020,0,0,0,0,0
22,Oregon,1/24/2020,0,0,0,0,0
23,Oregon,1/25/2020,0,0,0,0,0
24,Oregon,1/26/2020,0,0,0,0,0
25,Oregon,1/27/2020,0,0,0,0,0
26,Oregon,1/28/2020,0,0,0,0,0
27,Oregon,1/29/2020,0,0,0,0,0
28,Oregon,1/30/2020,0,0,0,0,0
29,Oregon,1/31/2020,0,0,0,0,0
30,Oregon,2/1/2020,0,0,0,0,0
31,Oregon,2/2/2020,0,0,0,0,0
32,Oregon,2/3/2020,0,0,0,0,0
33,Oregon,2/4/2020,0,0,0,0,0
34,Oregon,2/5/2020,0,0,0,0,0
35,Oregon,2/6/2020,0,0,0,0,0
36,Oregon,2/7/2020,0,0,0,0,0
37,Oregon,2/8/2020,0,0,0,0,0
38,Oregon,2/9/2020,0,0,0,0,0
39,Oregon,2/10/2020,0,0,0,0,0
40,Oregon,2/11/2020,0,0,0,0,0
41,Oregon,2/12/2020,0,0,0,0,0
42,Oregon,2/13/2020,0,0,0,0,0
43,Oregon,2/14/2020,0,0,0,0,0
44,Oregon,2/15/2020,0,0,0,0,0
45,Oregon,2/16/2020,0,0,0,0,0
46,Oregon,2/17/2020,0,0,0,0,0
47,Oregon,2/18/2020,0,0,0,0,0
48,Oregon,2/19/2020,0,0,0,0,0
49,Oregon,2/20/2020,0,0,0,0,0
50,Oregon,2/21/2020,0,0,0,0,0
51,Oregon,2/22/2020,0,0,0,0,0
52,Oregon,2/23/2020,0,0,0,0,0
53,Oregon,2/24/2020,0,0,0,0,0
54,Oregon,2/25/2020,0,0,0,0,0
55,Oregon,2/26/2020,0,0,0,0,0
56,Oregon,2/27/2020,0,0,0,0,0
57,Oregon,2/28/2020,0,0,0,0,0
58,Oregon,2/29/2020,0,0,0,0,0
59,Oregon,3/1/2020,0,0,0,0,0
60,Oregon,3/2/2020,0,0,0,0,0
61,Oregon,3/3/2020,0,0,0,0,0
62,Oregon,3/4/2020,0,0,0,0,0
63,Oregon,3/5/2020,0,0,0,0,0
64,Oregon,3/6/2020,0,0,0,0,0
65,Oregon,3/7/2020,0,0,0,0,0
66,Oregon,3/8/2020,0,0,0,0,0
67,Oregon,3/9/2020,0,0,0,0,0
68,Oregon,3/10/2020,0,0,0,0,0
69,Oregon,3/11/2020,0,0,0,0,0
70,Oregon,3/12/2020,0,0,0,0,0
71,Oregon,3/13/2020,0,0,0,0,0
72,Oregon,3/14/2020,0,0,0,0,0
73,Oregon,3/15/2020,1,1,1,1,31.01159834
74,Oregon,3/16/2020,0,0,0,0,0
75,Oregon,3/17/2020,0,0,0,0,0
76,Oregon,3/18/2020,1,1,1,1,31.01159834
77,Oregon,3/19/2020,1,1,1,1,31.01159834
78,Oregon,3/20/2020,0,0,0,0,0
79,Oregon,3/21/2020,2,2,2,2,62.02319668
80,Oregon,3/22/2020,0,0,0,0,0
81,Oregon,3/23/2020,0,0,0,0,0
82,Oregon,3/24/2020,3,3,3,3,93.03479501
83,Oregon,3/25/2020,2,2,2,2,62.02319668
84,Oregon,3/26/2020,1,1,1,1,31.01159834
85,Oregon,3/27/2020,1,1,1,1,31.01159834
86,Oregon,3/28/2020,1,1,1,1,31.01159834
87,Oregon,3/29/2020,0,0,0,0,0
88,Oregon,3/30/2020,3,3,3,3,93.03479501
89,Oregon,3/31/2020,2,2,2,2,62.02319668
90,Oregon,4/1/2020,1,1,1,1,31.01159834
91,Oregon,4/2/2020,2,2,2,2,62.02319668
92,Oregon,4/3/2020,1,1,1,1,31.01159834
93,Oregon,4/4/2020,0,0,0,0,0
94,Oregon,4/5/2020,5,5,5,5,155.0579917
95,Oregon,4/6/2020,0,0,0,0,0
96,Oregon,4/7/2020,2,2,2,2,62.02319668
97,Oregon,4/8/2020,2.508,3.016,2,6,93.53098059
98,Oregon,4/9/2020,1.9305,2.861,1,6,88.72418284
99,Oregon,4/10/2020,2.028,3.056,1,7,94.77144452
100,Oregon,4/11/2020,2.1095,3.219,1,7,99.82633505
101,Oregon,4/12/2020,2.1665,3.333,1,8,103.3616573
102,Oregon,4/13/2020,2.3035,3.607,1,9,111.8588352
103,Oregon,4/14/2020,2.365,3.73,1,9,115.6732618
104,Oregon,4/15/2020,2.443,3.886,1,10,120.5110711
105,Oregon,4/16/2020,2.546,4.092,1,9.025,126.8994604
106,Oregon,4/17/2020,3.0535,4.107,2,9,127.3646344
107,Oregon,4/18/2020,3.12,4.24,2,10,131.489177
108,Oregon,4/19/2020,3.154,4.308,2,9,133.5979656
109,Oregon,4/20/2020,3.2215,4.443,2,8,137.7845314
110,Oregon,4/21/2020,3.27,4.54,2,8,140.7926565
111,Oregon,4/22/2020,3.2665,4.533,2,8,140.5755753
112,Oregon,4/23/2020,3.274,4.548,2,8,141.0407492
113,Oregon,4/24/2020,3.276,4.552,2,8,141.1647956
114,Oregon,4/25/2020,3.2525,4.505,2,8,139.7072505
115,Oregon,4/26/2020,3.251,4.502,2,8,139.6142157
116,Oregon,4/27/2020,3.202,4.404,2,8,136.5750791
117,Oregon,4/28/2020,3.1485,4.297,2,8,133.2568381
118,Oregon,4/29/2020,3.097,4.194,2,8,130.0626434
119,Oregon,4/30/2020,3.033,4.066,2,8,126.0931588
120,Oregon,5/1/2020,2.9565,3.913,2,8,121.3483843
121,Oregon,5/2/2020,2.8585,3.717,2,7,115.270111
122,Oregon,5/3/2020,2.786,3.572,2,8,110.7734293
123,Oregon,5/4/2020,2.2025,3.405,1,7,105.5944923
124,Oregon,5/5/2020,2.09,3.18,1,7,98.61688271
125,Oregon,5/6/2020,1.998,2.996,1,7,92.91074862
126,Oregon,5/7/2020,1.924,2.848,1,6,88.32103207
127,Oregon,5/8/2020,1.825,2.65,1,6,82.1807356
128,Oregon,5/9/2020,1.7515,2.503,1,6,77.62203064
129,Oregon,5/10/2020,1.6395,2.279,1,6,70.67543261
130,Oregon,5/11/2020,1.574,2.148,1,5,66.61291323
131,Oregon,5/12/2020,1.486,1.972,1,5,61.15487192
132,Oregon,5/13/2020,1.4145,1.829,1,5,56.72021336
133,Oregon,5/14/2020,1.339,1.678,1,4.025,52.03746201
134,Oregon,5/15/2020,1.2705,1.541,1,4,47.78887304
135,Oregon,5/16/2020,1.2175,1.435,1,4,44.50164361
136,Oregon,5/17/2020,0.6635,1.327,0,4,41.15239099
137,Oregon,5/18/2020,0.612,1.224,0,3,37.95819637
138,Oregon,5/19/2020,0.5495,1.099,0,3,34.08174657
139,Oregon,5/20/2020,0.4985,0.997,0,3,30.91856354
140,Oregon,5/21/2020,0.4405,0.881,0,3,27.32121814
141,Oregon,5/22/2020,0.373,0.746,0,3,23.13465236
142,Oregon,5/23/2020,0.326,0.652,0,2,20.21956212
143,Oregon,5/24/2020,0.263,0.526,0,2,16.31210073
144,Oregon,5/25/2020,0.224,0.448,0,2,13.89319606
145,Oregon,5/26/2020,0.1825,0.365,0,2,11.31923339
146,Oregon,5/27/2020,0.1505,0.301,0,2,9.3344911
147,Oregon,5/28/2020,0.121,0.242,0,1,7.504806798
148,Oregon,5/29/2020,0.1005,0.201,0,1,6.233331266
149,Oregon,5/30/2020,0.077,0.154,0,1,4.775786144
150,Oregon,5/31/2020,0.0625,0.125,0,1,3.876449792
151,Oregon,6/1/2020,0.0465,0.093,0,1,2.884078645
152,Oregon,6/2/2020,0.04,0.08,0,1,2.480927867
153,Oregon,6/3/2020,0.034,0.068,0,1,2.108788687
154,Oregon,6/4/2020,0.0275,0.055,0,1,1.705637909
155,Oregon,6/5/2020,0.02,0.04,0,1,1.240463934
156,Oregon,6/6/2020,0.0155,0.031,0,1,0.961359548
157,Oregon,6/7/2020,0.0095,0.019,0,0,0.589220368
158,Oregon,6/8/2020,0.0055,0.011,0,0,0.341127582
159,Oregon,6/9/2020,0.0015,0.003,0,0,0.093034795
160,Oregon,6/10/2020,0.001,0.002,0,0,0.062023197
161,Oregon,6/11/2020,0.0005,0.001,0,0,0.031011598
162,Oregon,6/12/2020,0,0,0,0,0
163,Oregon,6/13/2020,0,0,0,0,0
164,Oregon,6/14/2020,0,0,0,0,0
165,Oregon,6/15/2020,0,0,0,0,0
166,Oregon,6/16/2020,0,0,0,0,0
167,Oregon,6/17/2020,0,0,0,0,0
168,Oregon,6/18/2020,0,0,0,0,0
169,Oregon,6/19/2020,0,0,0,0,0
170,Oregon,6/20/2020,0,0,0,0,0
171,Oregon,6/21/2020,0,0,0,0,0
172,Oregon,6/22/2020,0,0,0,0,0
173,Oregon,6/23/2020,0,0,0,0,0
174,Oregon,6/24/2020,0,0,0,0,0
175,Oregon,6/25/2020,0,0,0,0,0
176,Oregon,6/26/2020,0,0,0,0,0
177,Oregon,6/27/2020,0,0,0,0,0
178,Oregon,6/28/2020,0,0,0,0,0
